SampleID,AccX_ms2,AccY_ms2,AccZ_ms2,GyroX_dps,GyroY_dps,GyroZ_dps,MagX,MagY,MagZ
11702,12.83,-0.40,0.70,57.3,-3.2,-3.3,-890,947,-697
11703,13.71,-0.41,1.55,76.5,-22.0,-2.4,-877,942,-707
11704,13.32,-1.29,4.25,81.1,-34.7,2.6,-848,971,-690
11705,12.67,-1.81,5.62,86.5,-37.6,8.5,-831,960,-707
11706,12.32,-1.98,5.88,96.1,-35.4,6.3,-813,973,-715
11707,12.13,-1.83,5.53,98.2,-28.8,4.8,-796,973,-722
11708,12.05,-1.47,4.76,94.7,-24.8,11.6,-783,981,-722
11709,12.17,-0.99,3.85,87.3,-22.4,30.9,-766,976,-722
11710,11.96,-0.59,2.61,86.5,-23.2,49.5,-742,988,-715
11711,12.25,-0.21,1.17,101.9,-10.1,53.1,-763,998,-705
11712,11.32,-0.12,1.34,105.9,-3.5,41.3,-750,1011,-700
11713,9.73,-0.69,0.99,101.3,0.8,33.1,-737,1016,-670
11714,8.33,-1.11,1.04,89.1,2.9,33.9,-725,1036,-690
11715,6.91,-1.48,1.27,75.0,2.2,44.3,-725,1058,-650
11716,5.73,-1.72,1.38,59.2,0.9,55.6,-722,1063,-657
11717,4.93,-1.89,1.31,44.7,1.0,58.1,-740,1081,-633
11718,4.65,-1.88,1.47,34.7,3.5,48.9,-737,1076,-631
11719,4.61,-1.96,1.58,26.2,4.2,33.1,-747,1076,-633
11720,4.81,-2.07,1.77,17.2,2.9,20.8,-761,1096,-623
11721,5.23,-2.38,1.66,4.1,-0.4,13.9,-761,1083,-618
11722,6.06,-2.70,1.66,-9.4,-4.3,10.1,-761,1073,-611
11723,6.96,-3.40,1.43,-21.2,-10.3,5.8,-781,1081,-628
11724,8.05,-4.30,0.74,-28.5,-9.3,4.4,-771,1056,-611
11725,9.00,-4.86,0.20,-26.0,-2.2,3.8,-791,1061,-646
11726,9.33,-4.96,0.57,-12.6,10.7,9.5,-801,1051,-628
11727,9.91,-5.01,1.24,2.8,34.1,14.1,-796,1066,-616
11728,10.70,-5.24,1.36,16.8,50.5,14.1,-806,1066,-611
11729,11.60,-5.40,0.41,24.7,52.2,19.1,-803,1091,-588
11730,12.75,-5.31,-0.06,29.9,50.4,29.4,-801,1091,-560
11731,12.55,-4.38,3.36,37.4,48.0,42.4,-813,1118,-527
11732,11.59,-2.79,6.25,4.0,73.8,43.4,-813,1136,-497
11733,10.69,-2.88,8.28,-44.7,94.3,21.1,-828,1166,-453
11734,8.96,-3.29,8.31,-86.6,68.9,-4.5,-877,1161,-431
11735,10.44,-3.01,7.03,-120.9,46.3,-34.9,-885,1153,-416
11736,12.65,-2.82,5.94,-119.5,42.0,-71.2,-905,1156,-426
11737,12.17,-2.42,5.24,-104.4,34.0,-72.6,-922,1123,-423
11738,10.65,-2.07,5.31,-95.1,22.8,-51.1,-935,1116,-433
11739,9.32,-1.97,5.20,-81.4,12.7,-39.0,-955,1098,-438
11740,8.33,-1.87,4.67,-67.6,6.7,-42.7,-947,1083,-468
11741,8.04,-1.91,4.07,-59.9,2.1,-51.1,-957,1083,-466
11742,7.58,-1.80,3.36,-57.9,-2.0,-50.1,-955,1061,-487
11743,7.15,-1.50,2.61,-55.8,-4.5,-38.9,-955,1043,-512
11744,6.59,-1.26,1.99,-51.5,-2.9,-25.1,-967,1046,-522
11745,6.09,-1.21,1.61,-47.2,-0.1,-18.5,-962,1038,-532
11746,5.65,-1.18,1.68,-45.5,0.2,-18.3,-962,1016,-545
11747,5.45,-1.16,1.88,-46.0,-2.1,-22.6,-973,1011,-547
11748,5.56,-1.22,2.17,-48.0,-3.9,-27.1,-976,998,-552
11749,5.93,-1.55,2.44,-49.9,-3.2,-30.6,-978,991,-562
11750,6.62,-1.86,2.60,-47.9,-1.6,-33.1,-981,973,-596
11751,7.56,-2.11,2.59,-42.1,-3.4,-34.0,-978,976,-596
11752,8.53,-2.32,2.33,-31.2,-6.8,-33.1,-986,952,-606
11753,9.31,-2.46,2.07,-17.0,-7.4,-26.7,-978,952,-626
11754,10.19,-2.34,2.12,0.9,-6.2,-16.1,-952,950,-631
11755,10.99,-2.10,1.92,23.3,-5.4,-10.2,-973,952,-623
11756,11.76,-2.02,1.45,45.6,-7.5,-12.8,-945,960,-633
11757,12.53,-2.27,1.23,68.4,-16.1,-17.5,-925,963,-628
11758,13.17,-2.31,1.94,85.8,-31.6,-13.0,-920,971,-633
11759,13.52,-2.09,4.34,88.1,-49.5,0.9,-892,981,-650
11760,12.30,-2.35,5.30,86.7,-48.1,6.6,-846,981,-672
11761,12.16,-2.78,4.55,92.2,-37.5,0.4,-823,983,-667
11762,12.26,-2.59,3.80,87.2,-36.5,12.0,-816,993,-677
11763,12.41,-1.49,3.04,69.9,-39.4,31.4,-793,1001,-680
11764,12.85,-0.58,1.76,54.6,-36.2,37.0,-798,986,-702
11765,12.60,0.10,1.09,54.6,-31.3,24.6,-801,971,-692
11766,11.66,0.22,1.52,63.9,-25.9,16.4,-798,996,-710
11767,10.71,-0.15,2.08,73.6,-18.4,20.0,-781,991,-707
11768,9.48,-0.49,1.73,77.6,-13.5,25.0,-783,1008,-690
11769,8.44,-0.66,1.28,76.6,-9.3,28.4,-758,1006,-692
11770,7.41,-0.87,1.08,73.0,-5.0,32.8,-747,1011,-687
11771,6.53,-1.18,0.96,69.1,-1.8,36.9,-737,1013,-682
11772,5.85,-1.42,0.94,64.7,-0.3,41.1,-763,1013,-675
11773,5.44,-1.73,0.80,60.9,2.9,41.6,-750,1031,-670
11774,5.32,-2.10,0.75,57.3,5.3,36.4,-761,1043,-652
11775,5.52,-2.23,1.04,53.2,2.5,28.6,-747,1048,-650
11776,5.89,-2.57,1.06,45.8,-5.3,21.6,-740,1061,-636
11777,6.40,-2.88,0.97,34.9,-14.3,19.3,-745,1068,-631
11778,6.94,-3.35,0.63,23.1,-21.7,16.1,-740,1051,-641
11779,7.05,-3.94,0.09,14.9,-25.5,12.3,-747,1046,-646
11780,7.44,-4.75,-0.33,12.2,-24.2,9.2,-747,1058,-646
11781,7.94,-5.41,0.47,13.1,-14.8,3.8,-740,1038,-660
11782,8.64,-6.09,1.83,12.1,0.9,-8.7,-740,1046,-660
11783,9.97,-6.44,1.93,9.1,25.2,-18.7,-735,1038,-657
11784,10.89,-6.88,1.08,2.5,35.5,-4.4,-732,1056,-650
11785,11.56,-6.95,-0.57,1.0,28.6,24.8,-727,1071,-650
11786,12.51,-5.49,0.96,9.2,35.2,49.1,-722,1078,-628
11787,12.51,-2.91,4.95,-6.5,80.9,40.5,-763,1096,-588
11788,10.97,-2.20,7.27,-56.2,108.6,17.4,-783,1108,-540
11789,9.23,-2.97,7.19,-103.5,79.8,1.6,-796,1123,-535
11790,10.94,-2.58,5.28,-146.6,53.5,-23.5,-838,1106,-502
11791,14.54,-2.58,3.39,-153.8,57.6,-66.1,-865,1098,-505
11792,14.23,-2.60,3.19,-136.1,51.4,-74.3,-897,1088,-502
11793,12.12,-2.21,4.24,-128.4,34.1,-52.5,-905,1078,-500
11794,10.36,-2.18,4.95,-121.3,10.5,-35.9,-925,1041,-525
11795,9.31,-2.06,4.79,-112.2,-7.8,-33.3,-940,1031,-527
11796,8.66,-1.75,3.70,-103.9,-16.8,-34.1,-965,1001,-542
11797,8.12,-1.38,2.56,-93.6,-17.2,-33.1,-973,966,-581
11798,7.35,-1.04,1.59,-82.9,-9.3,-30.4,-976,937,-596
11799,6.69,-0.96,1.39,-75.0,5.1,-34.0,-996,930,-608
11800,6.04,-1.00,1.67,-73.7,19.8,-42.7,-991,910,-636
11801,5.59,-1.32,1.72,-77.6,26.2,-49.2,-978,900,-636
11802,5.44,-1.32,1.78,-83.4,22.7,-48.1,-991,897,-631
11803,5.51,-1.28,1.83,-89.1,14.8,-41.5,-998,890,-650
11804,5.86,-1.50,1.97,-91.8,7.6,-35.8,-998,865,-660
11805,6.50,-1.74,2.11,-90.3,4.4,-34.8,-1003,847,-670
11806,7.38,-1.87,2.20,-86.3,1.7,-36.0,-996,817,-687
11807,8.24,-2.04,2.08,-79.8,1.9,-33.0,-1013,800,-702
11808,8.93,-2.04,1.78,-65.5,3.9,-24.2,-1013,790,-715
11809,10.19,-1.45,0.74,-6.9,17.8,-10.1,-1021,772,-725
11810,11.02,-0.64,0.45,22.3,20.7,-8.0,-1018,787,-725
11811,12.22,-0.14,0.39,47.2,10.4,-6.6,-1006,802,-720
11812,13.10,-0.28,0.31,75.0,-3.8,-9.8,-983,817,-705
11813,13.52,-0.64,1.31,98.9,-16.2,-14.4,-976,825,-705
11814,13.34,-1.38,3.88,107.3,-27.9,-12.7,-955,850,-710
11815,13.11,-1.91,5.43,111.0,-35.1,-8.7,-907,862,-717
11816,12.64,-2.05,5.63,117.1,-33.5,-10.4,-897,875,-710
11817,11.99,-2.16,4.87,123.5,-21.7,-16.0,-858,885,-712
11818,11.62,-1.92,4.12,125.2,-11.6,-18.6,-841,897,-717
11819,11.48,-1.41,3.83,114.4,-5.7,-7.9,-806,935,-722
11820,11.75,-0.85,3.56,100.3,-1.0,16.2,-783,952,-710
11821,11.73,-0.48,2.16,97.8,2.4,34.3,-773,947,-720
11822,11.75,-0.07,1.31,106.2,4.6,38.8,-752,981,-695
11823,11.81,0.05,0.81,112.3,9.7,33.2,-752,996,-675
11824,10.84,-0.18,0.69,112.9,12.3,25.5,-742,1011,-667
11825,9.25,-0.51,0.73,104.9,7.7,28.3,-720,1026,-655
11826,8.10,-0.95,1.27,92.7,1.2,38.4,-700,1051,-650
11827,7.05,-1.29,1.67,81.1,-3.2,47.1,-690,1051,-633
11828,6.12,-1.54,1.81,71.7,-3.3,49.7,-700,1058,-628
11829,5.50,-1.69,1.67,64.0,-0.5,44.0,-685,1081,-621
11830,5.32,-1.84,1.67,56.3,0.9,33.8,-677,1096,-621
11831,5.41,-1.98,1.67,46.7,-1.6,23.8,-662,1078,-583
11832,5.39,-2.12,1.46,34.9,-7.9,20.5,-677,1101,-588
11833,5.74,-2.28,1.28,22.0,-18.0,21.5,-685,1096,-601
11834,6.79,-2.65,1.19,11.5,-28.5,16.9,-690,1083,-598
11835,7.77,-3.23,0.51,6.8,-30.6,6.0,-695,1066,-621
11836,8.67,-4.01,-0.38,8.2,-21.1,-2.9,-700,1051,-623
11837,9.50,-4.41,-0.29,14.8,-4.7,-0.3,-675,1066,-623
11838,9.87,-4.68,0.77,20.8,15.7,15.3,-682,1053,-623
11839,10.15,-5.05,1.53,24.6,36.0,25.1,-675,1078,-616
11840,10.73,-5.34,1.02,25.0,42.2,25.6,-690,1086,-591
11841,11.41,-5.47,0.04,26.7,34.7,27.7,-695,1093,-581
11842,12.03,-4.36,2.14,32.4,31.6,34.5,-685,1101,-568
11843,11.90,-2.61,5.43,14.7,59.1,30.5,-697,1116,-520
11844,11.07,-1.99,7.80,-30.8,88.5,15.6,-707,1133,-512
11845,9.90,-3.08,8.37,-77.8,76.3,-5.4,-725,1148,-473
11846,10.94,-3.25,7.05,-122.6,53.4,-35.8,-750,1143,-451
11847,13.57,-3.09,5.69,-134.3,46.2,-69.7,-773,1133,-441
11848,13.20,-2.39,5.23,-128.7,30.8,-70.2,-793,1123,-446
11849,11.40,-1.76,5.37,-128.6,9.5,-47.5,-808,1126,-466
11850,9.81,-1.73,5.55,-122.8,-7.8,-31.4,-838,1103,-481
11851,8.93,-1.69,5.30,-114.0,-18.3,-33.1,-865,1073,-495
11852,8.38,-1.63,4.45,-107.3,-20.5,-41.2,-885,1043,-507
11853,7.67,-1.26,3.45,-101.6,-17.6,-44.9,-905,1016,-547
11854,6.98,-0.90,2.51,-94.7,-9.7,-39.4,-905,986,-555
11855,6.51,-0.79,1.76,-84.9,2.5,-30.1,-920,947,-583
11856,6.33,-0.53,1.68,-71.9,12.9,-26.0,-930,942,-586
11857,5.98,-0.52,1.52,-61.4,16.7,-31.5,-935,942,-583
11858,5.53,-0.75,1.39,-56.5,10.9,-36.1,-937,922,-596
11859,5.81,-0.75,1.69,-55.6,3.0,-27.1,-930,905,-601
11860,6.50,-0.95,2.15,-51.4,-5.7,-15.6,-942,897,-616
11861,7.54,-1.52,2.52,-44.4,-11.1,-8.2,-955,885,-626
11862,8.50,-2.11,2.47,-32.6,-12.8,-8.2,-952,870,-628
11863,9.09,-2.64,2.15,-15.4,-9.3,-11.8,-962,847,-655
11864,9.84,-2.79,2.00,7.0,-2.1,-13.7,-955,860,-643
11865,10.56,-2.55,2.17,34.7,2.8,-14.3,-952,850,-652
11866,11.27,-2.32,1.97,62.4,4.9,-11.5,-930,852,-655
11867,12.00,-2.25,1.44,82.4,0.9,-8.1,-915,875,-650
11868,12.57,-1.95,1.40,90.9,-9.7,-3.1,-897,890,-641
11869,13.20,-1.87,3.49,81.4,-16.1,9.8,-867,927,-633
11870,13.26,-2.23,4.97,67.6,-16.1,20.3,-865,917,-623
11871,13.08,-2.90,4.61,64.6,-13.2,13.3,-865,930,-623
11872,13.16,-2.94,4.15,63.0,-15.6,3.9,-843,935,-618
11873,13.12,-2.15,3.38,50.8,-27.6,6.9,-836,937,-628
11874,13.32,-1.18,2.51,31.8,-38.7,23.1,-828,932,-626
11875,13.16,-0.57,2.28,21.3,-41.8,36.3,-836,922,-621
11876,12.46,-0.39,2.26,25.8,-36.0,35.3,-846,902,-643
11877,11.55,-0.23,2.74,33.8,-25.9,28.7,-853,897,-638
11878,10.32,-0.22,2.50,35.1,-17.3,22.9,-851,895,-636
11879,9.17,-0.47,1.78,28.6,-12.1,21.0,-851,897,-660
11880,8.17,-0.77,1.27,19.7,-10.3,25.0,-865,892,-646
11881,7.02,-0.99,0.90,15.5,-8.0,30.4,-872,897,-623
11882,6.08,-1.16,0.76,13.8,-2.7,32.1,-877,900,-611
11883,5.32,-1.38,0.70,11.6,4.4,30.5,-890,887,-601
11884,5.23,-1.52,0.81,8.8,9.7,27.4,-892,895,-591
11885,5.40,-1.54,0.98,6.4,11.7,22.4,-890,900,-601
11886,5.55,-1.69,1.04,3.9,9.3,15.8,-907,895,-588
11887,5.78,-1.88,0.92,0.0,1.9,8.8,-910,892,-591
11888,6.16,-2.15,0.47,-7.0,-6.8,2.4,-905,890,-586
11889,6.55,-2.77,-0.31,-14.0,-12.2,-3.9,-915,890,-581
11890,7.47,-3.44,-0.53,-14.6,-13.3,-8.3,-922,872,-601
11891,8.60,-4.09,-0.48,-8.8,-9.2,-4.1,-922,867,-596
11892,9.54,-4.36,0.27,1.8,1.5,6.5,-927,855,-611
11893,10.36,-4.51,0.88,16.5,21.4,14.9,-935,875,-598
11894,11.36,-4.72,0.27,31.9,40.8,12.5,-932,865,-573
11895,12.21,-5.02,-1.51,41.4,41.6,11.5,-927,882,-547
11896,12.83,-5.07,-2.04,50.2,24.6,31.6,-925,902,-537
11897,12.78,-3.13,3.70,50.3,27.7,58.6,-932,917,-507
11898,11.51,-1.71,7.00,10.8,68.4,47.6,-940,930,-478
11899,10.26,-2.71,8.81,-35.0,77.8,17.4,-965,940,-446
11900,9.79,-3.28,8.43,-81.6,46.7,-9.6,-960,935,-423
11901,12.29,-2.81,6.54,-110.7,33.4,-42.6,-973,915,-443
11902,13.25,-2.70,5.01,-104.1,26.6,-59.5,-1003,892,-441
11903,12.36,-1.84,4.21,-93.5,17.4,-46.6,-988,882,-463
11904,10.67,-1.83,4.26,-82.9,7.1,-26.3,-1003,860,-468
11905,9.28,-2.03,4.20,-70.6,-3.7,-18.0,-1026,840,-473
11906,8.62,-1.95,3.58,-59.0,-7.2,-23.9,-1018,815,-483
11907,7.56,-1.52,2.07,-42.9,-0.0,-34.0,-1018,790,-497
11908,7.19,-1.37,1.85,-44.1,7.6,-29.4,-1036,772,-522
11909,6.76,-1.32,1.81,-48.7,13.5,-24.8,-1013,772,-510
11910,6.43,-1.33,1.80,-51.4,12.5,-26.1,-1031,750,-525
11911,6.10,-1.42,1.73,-54.5,7.3,-30.7,-1021,752,-537
11912,6.03,-1.38,1.90,-57.5,1.3,-31.1,-1021,735,-532
11913,6.26,-1.35,1.90,-58.6,-6.8,-27.7,-1033,717,-555
11914,6.69,-1.49,1.77,-57.4,-12.5,-24.7,-1036,675,-550
11915,7.23,-1.72,1.75,-52.0,-12.0,-23.2,-1028,662,-555
11916,7.65,-1.99,1.35,-41.2,-7.1,-25.8,-1046,645,-588
11917,8.19,-2.14,0.90,-24.1,-1.7,-28.9,-1028,633,-596
11918,8.90,-2.26,1.10,-4.7,1.5,-25.2,-1023,608,-601
11919,9.58,-2.37,1.68,14.4,3.1,-15.3,-1006,631,-591
11920,10.32,-2.53,2.04,34.5,1.6,-7.3,-1008,633,-606
11921,11.11,-2.50,1.86,56.0,-5.6,-4.4,-998,626,-593
11922,11.97,-2.36,0.90,79.7,-15.6,-1.8,-991,642,-588
11923,12.76,-1.96,0.52,99.3,-27.3,1.7,-978,655,-588
11924,13.26,-1.67,2.71,95.8,-39.4,13.5,-973,657,-588
11925,13.29,-2.32,4.70,78.7,-49.3,24.6,-962,662,-578
11926,12.64,-2.45,5.68,61.2,-54.9,24.5,-955,660,-593
11927,11.41,-3.07,4.47,59.5,-49.8,15.6,-960,647,-578
11928,10.73,-3.17,2.79,69.5,-42.6,7.2,-955,652,-576
11929,11.37,-1.82,1.84,57.4,-33.6,21.3,-950,642,-581
11930,12.34,-0.80,1.79,44.1,-27.1,39.4,-960,633,-568
11931,12.55,-0.56,1.18,45.0,-21.6,41.5,-967,633,-552
11932,12.25,-0.66,1.04,55.1,-14.9,31.1,-962,636,-547
11933,11.59,-0.86,1.19,64.2,-8.7,20.9,-965,638,-532
11934,10.65,-1.38,0.83,69.0,-5.6,17.8,-955,652,-525
11935,9.75,-1.78,0.50,66.5,-2.2,22.0,-957,670,-510
11936,8.73,-2.00,0.43,60.7,-1.1,28.7,-945,670,-490
11937,7.41,-2.17,0.66,53.6,-0.7,33.8,-957,682,-478
11938,6.40,-2.20,0.83,43.5,-0.6,36.6,-942,680,-468
11939,5.46,-2.28,1.01,31.4,0.4,36.7,-952,687,-466
11940,5.08,-2.27,1.19,19.0,0.5,32.3,-950,680,-436
11941,5.07,-2.24,1.31,6.9,-2.4,24.8,-957,682,-428
11942,5.27,-2.34,1.25,-4.9,-4.8,16.0,-957,662,-431
11943,5.62,-2.62,0.97,-15.2,-6.3,9.6,-973,660,-421
11944,6.15,-3.01,0.41,-23.4,-7.0,6.2,-986,645,-408
11945,7.12,-3.60,-0.06,-28.0,-9.0,1.3,-976,642,-416
11946,8.12,-4.05,-0.51,-26.8,-7.6,-2.7,-986,623,-413
11947,8.98,-4.12,-0.00,-21.4,2.3,-2.4,-973,601,-431
11948,9.17,-4.14,1.15,-15.0,18.1,1.1,-986,593,-408
11949,9.57,-4.18,1.29,-10.7,40.3,0.0,-986,596,-395
11950,10.32,-4.76,0.58,-0.4,54.4,-3.3,-976,583,-402
11951,11.46,-5.30,-1.46,11.3,56.2,1.1,-981,598,-377
11952,13.02,-5.64,-2.39,32.3,52.3,14.3,-967,608,-340
11953,13.20,-4.62,0.59,48.2,42.1,31.9,-978,616,-313
11954,12.18,-3.00,3.49,23.3,48.4,33.4,-978,616,-298
11955,11.38,-2.78,6.26,-15.4,59.4,15.1,-976,611,-288
11956,10.53,-3.25,6.11,-92.2,21.1,-13.2,-971,581,-268
11957,11.65,-3.10,4.69,-102.2,16.3,-23.4,-991,551,-261
11958,11.68,-2.63,4.21,-98.8,11.7,-26.1,-996,521,-271
11959,10.85,-2.07,4.30,-98.8,5.1,-20.5,-993,496,-276
11960,10.18,-2.13,4.28,-98.6,-7.1,-15.5,-988,466,-273
11961,9.99,-2.02,3.98,-94.5,-17.3,-18.9,-983,448,-276
11962,9.94,-1.90,3.38,-88.8,-21.9,-25.8,-998,421,-291
11963,9.71,-1.73,2.38,-80.6,-20.6,-25.7,-988,388,-306
11964,8.98,-1.49,1.31,-70.0,-15.2,-18.8,-988,376,-311
11965,7.95,-1.12,0.65,-57.7,-12.0,-14.9,-973,333,-318
11966,7.15,-0.89,0.38,-46.2,-10.2,-20.8,-971,348,-311
11967,6.52,-0.89,0.78,-38.7,-8.8,-29.5,-971,317,-321
11968,6.22,-1.26,1.15,-36.8,-7.1,-33.1,-957,321,-327
11969,6.21,-1.67,1.61,-38.5,-6.0,-29.7,-950,310,-330
11970,6.73,-2.08,1.95,-40.8,-6.6,-20.6,-932,292,-347
11971,7.38,-2.35,1.95,-39.9,-8.2,-13.7,-935,277,-327
11972,8.26,-2.50,1.80,-34.4,-7.8,-13.5,-925,240,-321
11973,8.82,-2.53,1.15,-24.0,-0.6,-15.4,-927,250,-327
11974,9.02,-2.55,0.45,-5.3,10.5,-18.3,-912,237,-318
11975,9.14,-2.17,-0.03,19.4,16.9,-20.7,-900,230,-318
11976,9.18,-1.74,-0.00,38.6,15.6,-17.5,-882,245,-318
11977,9.63,-1.53,0.62,52.2,7.5,-10.8,-882,255,-311
11978,10.23,-1.89,0.97,64.2,-5.0,-7.1,-870,265,-306
11979,10.75,-2.33,0.74,80.9,-14.8,-7.3,-867,262,-296
11980,11.17,-2.25,0.53,99.3,-18.6,-5.0,-853,282,-291
11981,11.97,-2.06,1.30,112.4,-20.1,0.4,-838,290,-281
11982,12.46,-1.69,2.75,116.7,-22.0,7.2,-828,315,-261
11983,12.37,-2.03,3.45,120.2,-24.8,4.7,-826,317,-232
11984,12.20,-2.70,3.72,119.2,-24.7,-0.8,-808,333,-246
11985,11.73,-2.98,3.18,111.6,-21.7,0.2,-801,343,-232
11986,11.26,-2.37,2.48,92.7,-19.2,8.9,-778,358,-212
11987,11.10,-1.54,1.30,72.4,-19.2,18.7,-776,361,-205
11988,11.53,-1.21,-0.01,62.7,-19.7,14.3,-761,381,-197
11989,11.33,-1.33,0.06,64.2,-21.9,4.0,-747,386,-185
11990,10.56,-1.67,0.53,66.9,-21.8,4.0,-750,386,-172
11991,10.00,-1.56,1.40,68.7,-16.9,9.1,-727,403,-170
11992,9.23,-1.69,1.74,66.8,-7.7,12.0,-727,406,-162
11993,8.50,-2.02,1.66,61.7,-1.5,12.5,-717,431,-146
11994,8.25,-2.25,1.42,54.4,0.8,11.4,-685,431,-121
11995,7.97,-2.28,1.20,45.0,1.7,11.3,-687,436,-118
11996,7.60,-2.40,0.93,33.2,3.1,12.0,-670,426,-131
11997,7.51,-2.41,0.61,22.1,7.1,7.4,-672,443,-113
11998,7.42,-2.28,0.50,13.2,10.4,0.6,-670,446,-108
11999,7.52,-2.24,0.52,4.2,10.9,-3.2,-660,448,-93
12000,7.81,-2.18,0.65,-3.9,9.8,-4.0,-655,436,-91
12001,7.82,-2.37,0.52,-9.4,8.7,-4.6,-657,441,-86
12002,7.79,-2.60,0.39,-11.5,7.5,-5.4,-641,418,-81
12003,7.90,-2.86,0.12,-8.0,6.1,-6.8,-631,441,-60
12004,8.37,-3.28,-0.10,-2.2,8.6,-3.8,-631,433,-62
12005,9.01,-3.78,0.04,0.0,20.4,10.7,-616,438,-52
12006,9.19,-3.91,0.62,-2.7,25.8,10.9,-603,436,-40
12007,9.41,-4.15,0.87,-6.3,29.8,12.4,-606,436,-30
12008,10.26,-4.08,0.63,-8.1,33.1,16.9,-608,436,-2
12009,11.64,-3.98,0.40,0.5,45.9,20.3,-593,436,7
12010,11.99,-3.61,1.44,14.7,57.3,24.8,-578,421,12
12011,11.26,-2.16,3.30,1.6,62.9,27.7,-573,461,37
12012,10.64,-1.77,4.47,-32.1,66.1,17.0,-568,446,65
12013,10.37,-2.45,4.78,-50.4,55.5,6.8,-563,456,86
12014,10.40,-2.33,4.86,-58.7,41.6,-2.5,-566,453,67
12015,10.80,-1.84,4.54,-58.0,41.8,-18.4,-551,461,93
12016,10.32,-1.21,4.68,-51.7,42.1,-33.1,-548,463,113
12017,9.35,-0.94,4.64,-46.8,35.8,-39.3,-553,456,116
12018,9.13,-0.89,4.58,-42.3,27.1,-32.2,-566,471,116
12019,9.22,-0.71,4.12,-35.8,17.3,-19.4,-566,463,121
12020,9.45,-0.38,3.95,-23.8,7.3,-9.2,-553,471,133
12021,9.62,-0.21,3.47,-8.0,1.8,-5.3,-558,468,128
12022,9.17,-0.46,2.86,8.2,-0.0,-6.7,-548,478,136
12023,8.28,-0.72,2.43,21.5,-2.6,-8.1,-543,493,156
12024,7.58,-0.50,2.41,32.4,-4.7,-8.9,-530,491,162
12025,7.45,-0.06,2.48,44.0,-11.5,-8.8,-510,496,162
12026,7.34,0.12,2.34,56.2,-14.4,-9.0,-495,506,182
12027,7.44,0.20,2.28,68.8,-12.8,-13.9,-482,511,165
12028,7.79,0.18,2.37,79.9,-11.8,-21.3,-465,526,177
12029,8.19,0.21,2.45,89.3,-14.6,-24.8,-457,528,175
12030,8.73,-0.12,2.83,92.4,-19.0,-24.7,-423,543,180
12031,9.14,-0.39,3.37,90.5,-26.6,-28.8,-391,553,182
12032,9.30,-0.44,3.70,86.8,-33.7,-35.9,-378,546,175
12033,9.26,-0.51,4.00,83.2,-36.9,-40.7,-338,538,172
12034,9.25,-0.54,4.14,79.9,-37.1,-43.2,-328,536,175
12035,9.30,-0.83,4.31,74.8,-32.3,-46.6,-307,538,167
12036,9.32,-1.04,4.40,67.2,-24.3,-50.7,-290,546,172
12037,9.08,-1.25,4.58,58.5,-12.5,-56.7,-270,541,175
12038,9.27,-1.56,4.89,48.9,-4.0,-61.2,-257,546,177
12039,9.96,-1.88,5.12,38.4,-6.9,-63.3,-230,546,177
12040,10.02,-2.15,4.80,27.4,-10.3,-61.9,-237,543,185
12041,10.06,-2.09,4.56,20.1,-9.9,-60.8,-217,538,195
12042,10.08,-1.77,4.44,22.4,-8.7,-59.7,-203,536,190
12043,10.11,-1.32,4.39,34.0,-10.2,-55.5,-201,536,200
12044,10.22,-0.73,4.64,53.0,-14.4,-48.2,-181,541,187
12045,10.50,-0.21,4.41,76.7,-12.9,-41.4,-171,548,195
12046,10.91,0.27,3.38,104.4,9.2,-37.5,-151,536,195
12047,12.02,0.53,0.93,143.4,55.2,-27.1,-123,533,197
12048,14.20,0.74,0.39,181.7,79.7,-11.7,-97,543,207
12049,13.40,1.49,1.74,200.2,66.2,7.9,-50,536,237
12050,11.63,0.96,2.50,188.7,49.1,24.6,-20,521,222
12051,10.80,0.99,2.70,157.9,32.3,39.9,25,501,217
12052,10.40,0.93,1.64,122.9,20.7,47.3,55,496,202
12053,10.24,0.60,0.29,96.0,12.8,49.8,90,486,200
12054,10.48,0.69,0.87,69.1,19.4,48.6,126,488,195
12055,10.12,1.06,1.54,65.2,23.7,34.3,153,481,190
12056,9.49,1.32,1.91,57.6,22.1,24.6,156,491,187
12057,9.03,1.12,1.62,46.8,19.2,24.9,178,478,180
12058,8.82,0.96,1.26,38.3,20.2,29.1,222,493,175
12059,8.73,0.73,1.10,33.6,24.1,33.9,201,483,170
12060,8.76,0.35,1.25,31.9,30.8,34.2,230,478,177
12061,8.48,0.08,1.65,31.6,30.1,28.5,250,471,153
12062,8.31,0.06,1.84,29.4,29.7,19.4,262,481,158
12063,8.13,-0.01,1.98,26.7,31.3,11.2,275,473,141
12064,8.12,-0.47,1.80,19.9,32.9,9.3,300,481,153
12065,8.30,-0.57,2.03,11.0,32.3,10.9,315,461,148
12066,8.24,-0.46,2.15,3.0,27.5,9.9,323,478,141
12067,8.22,-0.31,2.36,-4.4,20.2,2.9,336,486,141
12068,8.29,-0.53,2.62,-12.9,12.7,-5.3,358,476,133
12069,8.23,-1.04,2.76,-22.5,3.4,-12.7,376,483,131
12070,8.13,-1.24,2.98,-31.2,-4.4,-15.8,366,486,138
12071,8.02,-1.50,3.16,-39.8,-7.4,-13.1,388,501,128
12072,8.07,-1.77,3.09,-48.2,-4.1,-7.0,401,508,133
